Product Name,Calories,Protein,Carbohydrates,Fat,Sugars,Category,Serving Size,DietarySuitability,ContainsGluten,ContainsDairy,ContainsNuts,ContainsPeanuts,ContainsSoy,ContainsEggs,ContainsSesame,ContainsFish,IsDiabeticFriendly,ContainsMeat,Image
"Fish, salmon, cooked with ca0la oil",179,24.9,0,8.2,0,Fish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,1,1,0,
"Fish, sardines, floured, fresh, fried in ca0la oil",270,23,5.3,17.4,0,Fish,100,"Vegan,  DiabeticFriendly",1,0,0,0,0,0,0,1,1,0,
"Fish, grouper, baked with lemon juice and ca0la oil",140,23.6,0.3,4.3,0.1,Fish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,1,1,0,
"Fish, trout, baked with lemon juice and ca0la oil",205,24.8,0.3,11.8,0.1,Fish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,1,1,0,
"Fish, tuna loaf, fried in ca0la oil",194,14.9,9.6,10.3,1.4,Fish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,1,1,0,
"Chicken, breast, cooked with fried onion in ca0la oil and tomatoes",101,16.3,1.7,2.6,1.3,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Chicken breast, baked with vegetables, ketchup and ca0la oil",124,15.4,4.2,4.5,2.9,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Chicken stuffed with rice, herbs and ca0la oil",195,10,18.5,8.4,0,Meat,100,Vegan,0,0,0,0,0,0,0,0,0,1,
"Chicken, cooked with potato and ca0la oil",111,10.7,6.8,4.3,0.6,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Turkey, cooked with onion, carrot, squash and ca0la oil",99,14.4,2.3,2.7,1.6,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Turkey, breast, stir-fried with vegetables and ca0la oil, Chinese style",116,11.3,4,5.5,2,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Beef, stir-fried with carrots and mushrooms in ca0la oil, Chinese style",120,11.9,2.6,6.8,2,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Beef, steak, cooked in fresh tomato-based tomato sauce , with ca0la oil",169,16.8,3.3,9.8,2,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Beef, patties, cooked, without sauce",173,13.7,9,8.6,1.1,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Beef, patties, cooked, in tomato sauce made from fresh tomatoes and tomato puree, without oil",122,8.8,8.9,5.2,3.5,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Chicken patties, cooked in tomato sauce (from fresh and paste) without oil",114,11.3,9,3.2,3.7,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Chicken cutlets, baked, without oil",154,17.3,8.5,5.1,1.1,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,PIC/
"Turkey, patties, baked, fat 0t added",150,18.1,8.5,4.3,1.1,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,PIC/
"Turkey, patties, cooked with  tomato sauce from fresh tomatoes and tomato paste, without oil",112,11.8,9,2.8,3.7,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Chicken, breast, with stirfry vegetables, Chinese style, cooked with ca0la oil",106,10.6,4.1,4.7,2.1,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Beef, shoulder, stir-fried with Chinese-style vegetables, with soy oil",154,16.2,5.4,7.3,2.2,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,1,0,0,0,1,1,
"Beef, shoulder, stir-fried with Chinese-style vegetables, with ca0la oil",154,16.2,5.4,7.3,2.2,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Fish, tilapia, cooked in ca0la oil-based tomato sauce ",81,11,1.6,3.3,1.1,Fish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,1,1,0,
"Fish, tuna, chraimeh, cooked in tomato sauce and ca0la oil",101,14,3.2,3,2,Fish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,1,1,0,
"Soup, pea, dry, with ca0la oil, homemade",55,2.9,5.4,1.7,1.4,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,PIC/
"Soup, white bean, with celery and ca0la oil, homemade",88,4.1,7.8,3.5,0.3,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Lentils, cooked with onion and ca0la oil",129,7.5,11.5,3.4,2.3,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,PIC/
"Kubbeh, bulgur, with chicken, for soup",230,10.6,32.2,4.8,0.7,Meat,100,Vegan,0,0,0,0,0,0,0,0,0,1,PIC/
"Kubbeh, semolina, with lamb, for soup",215,9.2,32.8,4.8,0.5,Meat,100,Vegan,0,0,0,0,0,0,0,0,0,1,PIC/
"Soup, beet, for kubbeh, with ca0la oil",26,0.6,3.5,0.9,2.7,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, beet, for kubbeh, with soy oil",26,0.6,3.5,0.9,2.7,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,1,0,0,0,1,0,
"Soup, pumpkin, for kubbeh, with soy oil",23,0.5,3.5,0.9,2,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,1,0,0,0,1,0,
"Soup, pumpkin, for kubbeh, with ca0la oil",23,0.5,3.5,0.9,2,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, hamusta, for kubbeh with soy oil",17,0.7,1.7,0.7,1,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,1,0,0,0,1,0,
"Soup, hamusta, for kubbeh, with ca0la oil",116,0.7,1.5,12,0.9,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Bulgur, cooked in ca0la oil",185,5.4,31.2,3.9,0,Dairy,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Rice, fried, with vegetables, eggs, ca0la oil, Chinese style",170,3.5,25,5.6,0.6,BreakfastItems,100,Vegan,0,0,0,0,0,1,0,0,0,0,
"Rice with pinenuts, fried in ca0la oil",239,3.9,27.4,12.5,0.4,Snacks,100,Vegan,0,0,1,0,0,0,0,0,0,0,
"Kubbeh, Nablus type, lamb filling, fried in soy oil, homemade",275,11.4,30.5,10,1.4,Meat,100,Vegan,0,0,0,0,1,0,0,0,0,1,
"Cereal, oats, cooked, water-based",46,1.6,7,0.8,0.1,BreakfastItems,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Potatoes, peeled, baked in soy sauce and ca0la oil",140,2.6,18.7,6.4,1.2,Additio0fVegetables,100,Vegan,0,0,0,0,1,0,0,0,0,0,
"Potatoes, unpeeled, baked in ca0la oil",145,2.8,21.1,4.9,1.3,Additio0fVegetables,100,Vegan,0,0,0,0,0,0,0,0,0,0,PIC/
"Potatoes, unpeeled, baked in olive oil",145,2.8,21.1,4.9,1.3,Additio0fVegetables,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Potatoes, peeled, cooked with mushrooms, onions and ca0la oil",114,2.4,14.7,5.4,1.4,Additio0fVegetables,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Spinach, cooked, dumpling filling, with ca0la oil",99,3.8,3.3,7.5,1.4,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Carrots, baked with olive oil",103,1,7.4,6.8,5.2,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Carrots, cooked, sweetened, with ca0la oil",101,1,10.2,5.6,7.9,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Pastry, puff, butter based, uncooked, homemade",412,4.7,32.1,28.8,0.2,Dairy,100,Vegan,0,1,0,0,0,0,0,0,0,0,
"Pasta, wheat, cooked in ca0la oil",172,6,30.1,1.9,0.6,SideDish,100,Vegan,1,0,0,0,0,0,0,0,0,0,
"Pastry, puff, baked, base/basket, 0 filling, homemade",377,4.5,32,24.8,0.1,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Dough, yeast, basic, refined wheat flour, for pizza/focaccia/calzone, baked",269,6.6,47.4,4.7,2,Dish,100,Vegan,1,0,0,0,0,0,0,0,0,0,
"Blintzes, baked, vegetable filling, like eggroll, homemade",198,5.3,17.2,11.3,2.8,BreakfastItems,100,Vegan,0,0,0,0,0,1,0,0,0,0,
"Sambousek, beef filling, fried, homemade",346,9.7,30.7,19.6,1.4,Meat,100,Vegan,0,0,0,0,0,0,0,0,0,1,
"Cheese pancakes, 5% cheese, with flour, fried in ca0la oil",284,9.8,20.3,17.9,13.4,Desserts,100,Vegan,1,1,0,0,0,0,0,0,0,0,
"Pancakes, matza meal, fried in ca0la oil",297,7.9,22.4,18.9,3.7,Desserts,100,Vegan,1,0,0,0,0,0,0,0,0,0,PIC/
"Potato pancakes, with green onion, fried in soy oil",209,3.5,19.7,13.1,1,Desserts,100,Vegan,1,0,0,0,1,0,0,0,0,0,
"Potato pancakes, with green onion, fried in ca0la oil",209,3.5,19.7,13.1,1,Desserts,100,Vegan,1,0,0,0,0,0,0,0,0,0,
"Potato pancakes, fried in ca0la oil",216,3.6,21.4,13.2,0.8,Desserts,100,Vegan,1,0,0,0,0,0,0,0,0,0,PIC/
"Phyllo dough, base/basket, baked",476,7.7,53.9,24.2,0,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,PIC/
"Phyllo dough, base/basket, filled with soy oil-fried  chicken liver ",339,15.2,25.3,18.7,1.1,Meat,100,Vegan,0,0,0,0,1,0,0,0,0,1,
"Soup, barley, with vegetables, with ca0la oil, homemade",36,0.5,4.4,1.7,0.7,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Potatoes, peeled, cooked with tomato paste and ca0la oil",95,1.3,13.4,3.7,0.9,SideDish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Vine leaves, stuffed with rice and beef, with ca0la oil",142,7,8.7,7.2,0.2,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Vine leaves, stuffed with rice, with soy oil",135,3,17.3,4.1,0.2,Dish,100,Vegan,0,0,0,0,1,0,0,0,0,0,
"Vine leaves, stuffed with rice, with ca0la oil",135,3,17.3,4.1,0.2,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,PIC/
"Pumpkin, cooked in tomato paste and ca0la oil",68,1.2,7.9,4,2.8,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Tomatoes, stuffed with rice and tomato paste, with ca0la oil",70,1.7,10.7,2,2.7,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Tomatoes, stuffed with rice, beef and tomato paste, with ca0la oil",82,4.3,6.6,3.9,2.8,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Salad, cooked tomatoes with spicy pepper and ca0la oil",49,1.2,4,3.1,3.4,Salad,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Salad, cooked tomatoes with garlic and ca0la oil",53,1.1,3.6,3.7,2.8,Salad,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, tomato, with fried onion, with soy oil",28,0.9,4.1,0.7,3.1,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,1,0,0,0,1,0,
"Soup, cream of tomato, homemade",36,1,4.2,1.6,3.2,Dish,100,"Vegan,  DiabeticFriendly",0,1,0,0,0,0,0,0,1,0,
"Soup, tomato, with oats, homemade",36,1.1,5.7,0.8,3,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Cabbage, stuffed with rice in tomato sauce and ca0la oil",56,1.6,7.6,1.6,3.5,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Peas, green, cooked with tomato paste  and onions fried in ca0la oil",63,3.5,7,1,3.6,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Peppers, stuffed  with beef and rice, in sauce and ca0la oil",153,5.1,20.6,5.1,1.5,Meat,100,Vegan,0,0,0,0,0,0,0,0,0,1,
"Peppers, stuffed  with beef and rice, in tomato paste and ca0la oil",101,4.1,9.6,4.9,2,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Peppers, stuffed  with chicken and rice, in tomato paste and ca0la oil",96,5.6,8.8,3.9,2,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Eggplant, fried in ca0la oil, cooked with tomato sauce, homemade",108,1.3,7.3,7.6,5.7,BreakfastItems,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,1,0,0,1,0,
"Zucchini, stuffed with rice and beef in tomato sauce and ca0la oil",74,3.1,7.1,3.7,2.7,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Vegetables, cooked, peas, carrot, corn and ca0la oil",99,2.8,10.4,4.4,3.8,Additio0fVegetables,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Vegetables, cooked, onion, carrot, cauliflower, pepper, zucchini and ca0la oil",77,1.3,4.2,5.9,3.2,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Onion, stuffed with rice and tomato paste with ca0la oil",91,1.5,11.7,3.9,3.2,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Onion, stuffed with rice and beef, in tomato paste and ca0la oil",128,5,12.3,6.3,3.1,Meat,100,Vegan,0,0,0,0,0,0,0,0,0,1,
"Olives, cooked  in tomato paste  and ca0la oil",114,0.9,1.5,11.6,0.7,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,PIC/
"Soup, minestrone, with ca0la oil",40,1.1,4.4,1.7,1.2,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,PIC/
"Soup, minestrone, with olive oil",40,1.1,4.4,1.7,1.2,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Quiche dough, baked, homemade",487,8.8,46.1,28.3,0.5,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Pie dough, margarine-based, baked, homemade",396,5.8,54,16.6,16.9,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Pie dough, butter-based, baked, homemade",447,5.9,54.1,22.1,17,Dairy,100,Vegan,0,1,0,0,0,0,0,0,0,0,
"Beef, cooked with rice, tomato sauce, with ca0la oil",145,10,10.2,6.8,1.1,Meat,100,Vegan,0,0,0,0,0,0,0,0,0,1,
"Beans, white, dried, cooked in tomato sauce and soy oil",142,7,15.9,4.1,2.5,Additio0fVegetables,100,Vegan,0,0,0,0,1,0,0,0,0,0,
"Matza brie,matza fried  with egg, milk and sugar, in ca0la oil",272,8.2,23.8,16,2.5,BreakfastItems,100,Vegan,0,1,0,0,0,1,0,0,0,0,
"0odles, egg, stir-fried with vegetables and ca0la oil",105,2.8,11,5.1,1.9,BreakfastItems,100,Vegan,0,0,0,0,0,1,0,0,0,0,
"Vine leaves, stuffed with rice, tomato sauce,with ca0la oil",117,2.7,14.9,3.5,1.3,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Vegetables, tomato, pepper, potato, grilled with ca0la oil",77,1.4,8.3,4,2.5,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Vegetables, cooked, onion, carrot, cauliflower, pepper, celery and ca0la oil",58,1.3,4,3.6,2.9,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, beet, borscht, with sour cream and lemon juice",37,1,5.5,1,5.2,Dish,100,"Vegan,  DiabeticFriendly",0,1,0,0,0,0,0,0,1,0,
"Veal, patties, cooked with tomato sauce from fresh tomatoes, without oil",110,9.8,9,3.6,3.7,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Beef, and lamb, patties, cooked with tomato sauce from fresh, fat 0t added",126,9.1,9.7,5.4,3.7,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Lamb, patties, cooked,  without sauce",174,14,9.1,8.8,1.1,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Lamb, patties, baked, 0 fat",174,14,9.1,8.8,1.1,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Beef and chicken, patties, cooked without sauce",167,14.8,8.4,8,1.1,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,PIC/
"Beef and chicken, patties cooked in fresh tomato sauce without oil",122,9.6,9.2,4.9,3.7,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Beef and chicken, patties, baked without oil",171,14.8,8.8,8,1.1,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,PIC/
"Veal, patties, cooked, without sauce",147,15.1,8,5.7,1.1,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Turkey and veal, patties cooked without sauce ",141,18.3,8,3.3,1.1,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,PIC/
"Turkey and veal, patties cooked with tomato sauce from tomato puree, without oil",112,12.7,9.1,2.3,3,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Turkey and veal, patties cooked with tomato sauce from fresh tomatoes, without oil",105,11.4,9.1,2.1,3.8,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Turkey and veal, patties, baked, fat 0t added",141,18.3,8,3.3,1.1,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Beef and turkey, patties, cooked without sauce",152,17.1,7.8,4.9,1,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,PIC/
"Beef and turkey, patties, cooked with fresh tomato sauce, fat 0t added",110,11,8.5,3.1,3.5,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Turkey and chicken, patties cooked with tomato sauce from fresh tomatoes, without oil",117,12.2,9.3,3,3.8,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Turkey and chicken, patties, baked, without oil",150,18.5,8,4.3,1.1,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Shnitzel, chicken breast, baked with crispy/chips/seasoned coating , MamaOf",251,14,19.5,13,0.9,Meat,100,Vegan,0,0,0,0,0,0,0,0,0,1,
"Snack, salty, corn, Chitos, baked, different flavors, Elite",535,8.6,55,31,4.5,Snacks,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Squash, winter, acorn, cooked, baked, without salt",56,1.1,14.6,0.1,0,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Squash, winter, acorn, cooked, boiled, mashed, without salt",34,0.7,8.8,0.1,,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Squash, winter, acorn, cooked, boiled, mashed, with salt",34,0.7,8.8,0.1,,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Squash, winter, acorn, cooked, baked, with salt",56,1.1,14.6,0.1,0,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Snack, salty, baked, corn tortilla, Krispy, Osem",423,10,71.5,10,,Snacks,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Soup, beef/chicken bouillon, prepared with water, K0rr",10,0.3,0.8,0.6,0,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Soup, concentrate, Beef/chicken bouillon, K0rr",333,12,22,21,,Meat,100,Vegan,0,0,0,0,0,0,0,0,0,1,
"Beans, mung, mature seeds, sprouted, cooked, boiled, drained, without salt",21,2,4.2,0.1,2.8,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Bulgur, cooked or canned, fat 0t added",83,3.1,14,0.2,0.1,Dairy,100,Vegan,0,0,0,0,0,0,0,0,0,0,PIC/
"Sheep, liver, cooked",220,30.6,2.5,8.8,0,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,PIC/
"Soup, mushroom, powder, Osem",368,8,66,8,8,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Kubbeh, bulgur, with beef, for soup, homemade",232,10.1,31.9,5.4,0.7,Meat,100,Vegan,0,0,0,0,0,0,0,0,0,1,
"Tempeh, cooked",196,18.2,9.3,11.4,,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,PIC/
"Soup, chicken, for couscous, with chicken, vegetables and ca0la oil",67,2.9,6.9,3,2.4,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Mejadra, with whole rice, fried onions without oil, homemade",118,5.1,18.8,0.7,1.8,SideDish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Buckwheat, cooked, milk base",138,6.1,22.8,3.2,3.5,Dairy,100,Vegan,0,1,0,0,0,0,0,0,0,0,PIC/
"Fish, tilapia,fried without coating or oil",173,27.1,0,7.2,0,Fish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,1,1,0,PIC/
"Fish, salmon, fried without oil",158,25.5,0,5.5,0,Fish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,1,1,0,PIC/
"0odles, small (ptitim), gluten-free, cooked",82,1.8,18.3,0.1,2.5,SideDish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Pasta, corn, gluten-free, cooked",126,2.6,23.1,0.7,0,SideDish,100,Vegan,1,0,0,0,0,0,0,0,0,0,
"Couscous, whole wheat, cooked with ca0la oil",128,3.9,25.4,1.6,0,SideDish,100,Vegan,0,0,0,0,0,0,0,0,0,0,PIC/
"Soup, vegetable, for couscous, with ca0la oil",63,1.6,8.5,2.4,2.9,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, vegetable, for couscous, with soy oil",63,1.6,8.5,2.4,2.9,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,1,0,0,0,1,0,
"Soup, mushroom, fat 0t added",12,0.5,2,0.1,0.7,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,PIC/
"Fish, sole, coated, fried,  without oil",132,15.3,8.4,3.5,0.3,Fish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,1,1,0,
"Soup, beet, borscht, with lemon juice, water-based ",29,0.9,5.6,0.1,5.5,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Beef, patties (meatballs), fried with soy oil",225,12.7,8.3,15.2,1,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,1,0,0,0,1,1,PIC/
"Rice, white, cooked in ca0la oil",196,3,33.2,5,0,SideDish,100,Vegan,0,0,0,0,0,0,0,0,0,0,PIC/
"Rice, cooked with soy oil",145,2,22.3,4.8,0.3,SideDish,100,Vegan,0,0,0,0,1,0,0,0,0,0,PIC/
"Fish, grouper, chraimeh, cooked in tomato sauce and ca0la oil",106,12.8,2.6,4.6,1.5,Fish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,1,1,0,
"Soup, borscht with beef",46,3.8,3.8,1.6,2,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,PIC/
"Soup, borscht with turkey bouillon",32,0.9,4.6,1,2.3,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,PIC/
"Chicken, patties, fried in ca0la oil",207,16,7.9,12,1,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,PIC/
"Turkey, patties, cooked with  tomato sauce from fresh tomatoes and tomato paste, with ca0la oil",126,11.8,8.9,4.3,3.6,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Kubbeh, bulgur, fried, with beef, in ca0la oil",320,10.5,28,16.6,1.3,Meat,100,Vegan,0,0,0,0,0,0,0,0,0,1,
"Fish, sea bream, cooked",166,27.3,,6.4,,Fish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,1,1,0,PIC/
"Fish, bass, fried in ca0la oil, without coating",217,25.1,0.1,12.9,0,Fish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,1,1,0,
"Carrots, baked, fat 0t added",47,1.1,7.9,0.3,5.5,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,PIC/
"Zucchini, baked, fat 0t added",23,1.7,2.9,0.4,3.4,Additio0fVegetables,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,PIC/
" Soup, beet, borscht, without meat",27,0.7,4.1,0.6,2.3,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,
"Soup, tomato, with rice,  prepared from mix, Osem",55,1.2,10.4,0.5,,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Cowpeas, dry, cooked, fat 0t added in cooking",115,7.7,14.1,0.5,3.3,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Soup, chicken, prepared from mix, Osem",14,0.4,2.3,0.3,0.8,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,PIC/
"Beef, patties, hamburger style, fried in soy oil",238,18.8,1.2,18.4,0.3,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,1,0,0,0,1,1,
"Beef, patties, hamburger style, fried without oil",187,20.3,1.3,12,0.3,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,1,
"Lamb, patties, fried in soy oil, homemade",299,18.2,0.1,24.7,0,Meat,100,"Vegan,  DiabeticFriendly",0,0,0,0,1,0,0,0,1,1,
"Soup, vegetable, with soup nuts, prepared from mix, (instant, in cup) Osem",51,1.1,9.2,0.9,1.5,Dish,100,"Vegan,  DiabeticFriendly",0,0,1,0,0,0,0,0,1,0,
"Soup, onion, instant powder, K0rr",350,9.6,68.5,4.2,18.7,Dish,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Apple, dried, cooked, snack, Tapuchonim",380,2,93,0,,Snacks,100,Vegan,0,0,0,0,0,0,0,0,0,0,
"Potato pancakes, prepared from powder, fried in ca0la oil",214,3.7,17.9,14.3,0.1,Additio0fVegetables,100,Vegan,1,0,0,0,0,0,0,0,0,0,
"Soup, cauliflower, 0n-dairy",49,1.7,6.6,1.3,1.9,Dish,100,"Vegan,  DiabeticFriendly",0,0,0,0,0,0,0,0,1,0,PIC/
